light maxmum times
BJD 2457000+ cycle	o-c£¨d£©	error

superoutburst 1
-----------------------------------------
1730.01734 	0	0.00062 	0.00047 
1730.09026 	1	0.00134 	0.00030 
1730.16483 	2	0.00369 	0.00025 
1730.23799 	3	0.00463 	0.00035 
1730.31193 	4	0.00635 	0.00065 
1730.38336 	5	0.00557 	0.00047 
1730.45645 	6	0.00645 	0.00063 
1730.52959 	7	0.00738 	0.00221 
1730.60160 	8	0.00717 	0.00097 
1730.67545 	9	0.00881 	0.00273 
1730.74800 	10	0.00914 	0.00311 
1730.82000 	11	0.00893 	0.00550 
1730.89202 	12	0.00873 	0.00277 
1730.96428 	13	0.00878 	0.00709 
1731.03626 	14	0.00854 	0.00414 
1731.10816 	15	0.00824 	0.00231 
1731.17833 	16	0.00619 	0.00059 
1731.25378 	17	0.00942 	0.00755 
1731.32370 	18	0.00713 	0.00202 
1731.39737 	19	0.00859 	0.00257 
1731.46949 	20	0.00850 	0.00202 
1731.54062 	21	0.00741 	0.00133 
1731.61303 	22	0.00760 	0.00152 
1731.68386 	23	0.00623 	0.00132 
1731.75715 	24	0.00730 	0.00273 
1731.83002 	25	0.00795 	0.00101 
1731.90162 	26	0.00734 	0.00143 
1731.97408 	27	0.00759 	0.00076 
1732.04593 	28	0.00722 	0.00243 
1732.11867 	29	0.00775 	0.00132 
1732.18980 	30	0.00666 	0.00133 
1732.26248 	31	0.00713 	0.00112 
1732.33481 	32	0.00725 	0.00176 
1732.40807 	33	0.00829 	0.00150 
1732.47816 	34	0.00617 	0.00124 
1732.55238 	35	0.00817 	0.00096 
1732.62490 	36	0.00848 	0.00346 
1732.69519 	37	0.00656 	0.00106 
1732.76898 	38	0.00814 	0.00054 
1732.83934 	39	0.00628 	0.00115 
1732.91149 	40	0.00621 	0.00066 
1732.98514 	41	0.00766 	0.00099 
1733.05627 	42	0.00657 	0.00030 
1733.12892 	43	0.00701 	0.00019 
1733.20001 	44	0.00588 	0.00015 
1733.27176 	45	0.00542 	0.00070 
1733.34497 	46	0.00641 	0.00031 
1733.41731 	47	0.00654 	0.00069 
1733.49063 	48	0.00764 	0.00067 
1733.56179 	49	0.00659 	0.00088 
1733.63496 	50	0.00755 	0.00129 
1733.70614 	51	0.00651 	0.00040 
1733.77696 	52	0.00511 	0.00078 
1733.85033 	53	0.00627 	0.00072 
