light maxmum times
BJD 2457000+ cycle	o-c£¨d£©	error

superoutburst 1
-----------------------------------------
1983.79442 	2	0.00025 	0.00230 
1983.86046 	3	-0.00071 	0.00048 
1983.92821 	4	0.00004 	0.00143 
1983.99670 	5	0.00153 	0.00037 
1984.06352 	6	0.00135 	0.00038 
1984.13019 	7	0.00102 	0.00035 
1984.19857 	8	0.00239 	0.00040 
1984.26504 	9	0.00186 	0.00026 
1984.33233 	10	0.00215 	0.00053 
1984.39976 	11	0.00258 	0.00046 
1984.46642 	12	0.00224 	0.00044 
1984.53309 	13	0.00190 	0.00069 
1984.60168 	14	0.00350 	0.00047 
1984.66655 	15	0.00136 	0.00094 
1984.73470 	16	0.00250 	0.00067 
1984.80152 	17	0.00232 	0.00135 
1984.86881 	18	0.00261 	0.00132 
1984.93672 	19	0.00352 	0.00057 
1985.00066 	20	0.00046 	0.00027 
1985.06980 	21	0.00260 	0.00065 
1985.13899 	22	0.00478 	0.00086 
1985.20288 	23	0.00167 	0.00041 
1985.27023 	24	0.00202 	0.00051 
1985.33788 	25	0.00267 	0.00066 
1985.40422 	26	0.00200 	0.00077 
1985.47154 	27	0.00232 	0.00127 
1985.53821 	28	0.00200 	0.00059 
1985.60432 	29	0.00110 	0.00070 
1985.66948 	30	-0.00074 	0.00061 
1985.82936 	32	-0.00074 	0.00217 
1985.80896 	32	0.00474 	0.00108 
1985.87005 	33	-0.00118 	0.00043 
1985.93639 	34	-0.00184 	0.00043 
1986.00645 	35	0.00122 	0.00090 
1986.07211 	36	-0.00012 	0.00149 
1986.13950 	37	0.00026 	0.00105 
1986.20367 	38	-0.00257 	0.00036 
1986.27332 	39	0.00008 	0.00050 
1986.33991 	40	-0.00033 	0.00044 
1986.40569 	41	-0.00155 	0.00050 
1986.47516 	42	0.00092 	0.00078 
1986.53894 	43	-0.00230 	0.00058 
1986.60783 	44	-0.00042 	0.00093 
1986.67487 	45	-0.00038 	0.00070 
1986.74064 	46	-0.00161 	0.00069 
1986.81465 	47	0.00540 	0.00115 
1986.87681 	48	0.00055 	0.00089 
1986.94451 	49	0.00125 	0.00110 
1987.01015 	50	-0.00011 	0.00078 
1987.07515 	51	-0.00211 	0.00161 
1987.14382 	52	-0.00045 	0.00123 
1987.21048 	53	-0.00079 	0.00074 
1987.27814 	54	-0.00013 	0.00064 
1987.33432 	55	-0.00013 	0.00073 
1987.41046 	56	-0.00181 	0.00092 
1987.47918 	57	-0.00010 	0.00085 
1987.55083 	58	0.00456 	0.00095 
1987.61819 	59	0.00491 	0.00184 
1987.68186 	60	0.00158 	0.00089 
1987.74738 	61	0.00009 	0.00131 
1987.80852 	62	-0.00576 	0.00098 
1987.87661 	63	-0.00468 	0.00126 
1987.94883 	64	0.00054 	0.00330 
1988.01464 	65	-0.00065 	0.00083 
1988.06841 	66	-0.00065 	0.00488 
1988.14875 	67	-0.00055 	0.00116 
1988.21425 	68	-0.00204 	0.00166 
1988.28213 	69	-0.00117 	0.00153 
1988.35019 	70	-0.00011 	0.00050 
1988.41543 	71	-0.00187 	0.00112 
1988.48223 	72	-0.00207 	0.00081 
1988.55314 	73	0.00183 	0.00622 
1988.61624 	74	-0.00207 	0.00119 
1988.67780 	75	-0.00751 	0.00310 
1988.75450 	76	0.00219 	0.00199 
1988.82111 	77	0.00179 	0.00178 
1988.88654 	78	0.00023 	0.00166 
1988.96766 	79	0.00023 	0.00164 
1989.01719 	80	-0.00313 	0.00126 
1989.09037 	81	0.00305 	0.00069 
1989.16523 	82	0.00305 	0.00107 
1989.22050 	83	-0.00082 	0.00120 
1989.28767 	84	-0.00066 	0.00093 
1989.35615 	85	0.00082 	0.00095 
1989.42372 	86	0.00139 	0.00192 
1989.47151 	87	0.00082 	0.00318 
1989.57322 	88	0.00089 	0.00323 
1989.63586 	89	0.00082 	0.00341 
1989.69718 	90	0.00089 	0.00103 
1989.76592 	91	0.00858 	0.00251 
1989.82524 	92	0.00089 	0.00178 
1989.89372 	93	0.00237 	0.00133 
1989.96366 	94	0.00531 	0.00305 
1990.03056 	95	0.00521 	0.00210 
1990.09289 	96	0.00054 	0.00093 
1990.15941 	97	0.00005 	0.00137 
1990.22867 	98	0.00231 	0.00130 
1990.29961 	99	0.00625 	0.00104 
1990.36134 	100	0.00098 	0.00166 
1990.43289 	101	0.00553 	0.00150 
1990.49698 	102	0.00262 	0.00125 
1990.56571 	103	0.00434 	0.00345 
1990.66551 	104	0.00434 	0.00156 
1990.70027 	105	0.00490 	0.00234 
1990.76421 	106	0.00183 	0.00108 
1990.84068 	107	0.01131 	0.00293 
1990.90195 	108	0.00557 	0.00196 
1990.96560 	109	0.00222 	0.00103 
1991.04216 	110	0.01178 	0.00133 
1991.09587 	111	-0.00152 	0.00270 
1991.16340 	112	-0.00098 	0.00196 
1991.23751 	113	0.00612 	0.00157 
1991.30723 	114	0.00884 	0.00130 
1991.37651 	115	0.01112 	0.00267 
1991.43090 	116	-0.00150 	0.00095 
1991.50251 	117	0.00312 	0.00185 
1991.56431 	118	-0.00209 	0.00103 
1991.63731 	119	0.00391 	0.00192 
1991.69847 	120	-0.00193 	0.00353 
1991.76811 	121	0.00071 	0.00237 
1991.83231 	122	-0.00209 	0.00179 
1991.89961 	123	-0.00180 	0.00123 
1991.97524 	124	0.00683 	0.00080 
1992.03449 	125	-0.00092 	0.00138 
1992.09693 	126	-0.00548 	0.00273 
1992.13367 	126	-0.00548 	0.00191 
1992.23495 	128	-0.00147 	0.00089 
1992.30392 	129	0.00050 	0.00203 
1992.36515 	130	-0.00527 	0.00141 
1992.42757 	131	-0.00985 	0.00105 
1992.50388 	132	-0.00054 	0.00112 
--------------------------------------

superoutburst 3
-----------------------------------------
2744.98990 	0	0.00000 	0.00057 
2745.05816 	1	0.00126 	0.00067 
2745.12439 	2	0.00048 	0.00059 
2745.19068 	3	-0.00023 	0.00028 
2745.26014 	4	0.00224 	0.00043 
2745.32592 	5	0.00101 	0.00030 
2745.39274 	6	0.00083 	0.00043 
2745.46008 	7	0.00116 	0.00060 
2745.52763 	8	0.00172 	0.00087 
2745.59252 	9	-0.00039 	0.00028 
2745.66046 	10	0.00054 	0.00041 
2745.72748 	11	0.00056 	0.00079 
2745.79456 	12	0.00064 	0.00068 
2745.86371 	13	0.00279 	0.00068 
2745.92882 	14	0.00089 	0.00060 
2745.99639 	15	0.00146 	0.00038 
2746.06610 	16	0.00417 	0.00064 
2746.13022 	17	0.00129 	0.00057 
2746.19847 	18	0.00253 	0.00034 
2746.26332 	19	0.00038 	0.00271 
2746.33243 	20	0.00249 	0.00103 
2746.39781 	21	0.00087 	0.00045 
2746.46417 	22	0.00023 	0.00054 
2746.53213 	23	0.00119 	0.00039 
2746.59822 	24	0.00027 	0.00068 
2746.66449 	25	-0.00046 	0.00061 
2746.73012 	26	-0.00183 	0.00049 
2746.79905 	27	0.00010 	0.00054 
2746.86530 	28	-0.00065 	0.00070 
2746.93128 	29	-0.00167 	0.00046 
2747.00053 	30	0.00057 	0.00119 
2747.06530 	31	-0.00166 	0.00073 
2747.13427 	32	0.00031 	0.00087 
2747.20000 	33	-0.00096 	0.00047 
2747.26488 	34	-0.00308 	0.00060 
2747.33088 	35	-0.00409 	0.00069 
2747.39953 	36	-0.00244 	0.00046 
2747.46628 	37	-0.00269 	0.00055 
2747.53652 	38	0.00055 	0.00105 
2747.60014 	39	-0.00284 	0.00127 
2747.66736 	40	-0.00262 	0.00080 
2747.72742 	41	-0.00956 	0.00321 
2747.80024 	42	-0.00374 	0.00078 
2747.86726 	43	-0.00373 	0.00070 
2747.93833 	44	-0.00373 	0.00135 
2748.00493 	45	-0.00005 	0.00079 
2748.07017 	46	-0.00181 	0.00090 
2748.13935 	47	0.00036 	0.00089 
2748.20174 	48	-0.00426 	0.00048 
2748.27049 	49	-0.00250 	0.00100 
2748.33873 	50	-0.00126 	0.00081 
2748.40509 	51	-0.00191 	0.00104 
2748.47240 	52	-0.00160 	0.00094 
2748.53748 	53	-0.00352 	0.00063 
2748.60905 	54	0.00104 	0.00112 
2748.67324 	55	-0.00177 	0.00104 
2748.73958 	56	-0.00243 	0.00088 
2748.80539 	57	-0.00362 	0.00075 
2748.87208 	58	-0.00394 	0.00069 
2748.94221 	59	-0.00081 	0.00100 
2749.00828 	60	-0.00174 	0.00129 
2749.07480 	61	-0.00222 	0.00164 
2749.14333 	62	-0.00069 	0.00096 
2749.20380 	63	-0.00723 	0.00150 
2749.27291 	64	-0.00511 	0.00105 
2749.34152 	65	-0.00351 	0.00053 
2749.41178 	66	-0.00025 	0.00115 
2749.48858 	67	-0.00025 	0.00061 
2749.54067 	68	-0.00536 	0.00048 
2749.61261 	69	-0.00043 	0.00138 
2749.67708 	70	-0.00296 	0.00129 
2749.74654 	71	-0.00050 	0.00078 
2749.81323 	72	-0.00081 	0.00140 
2749.87857 	73	-0.00248 	0.00094 
2749.93086 	74	-0.00081 	0.00172 
2750.01007 	75	-0.00031 	0.00409 
2750.08174 	76	-0.00031 	0.00134 
2750.14835 	77	-0.00070 	0.00148 
2750.31675 	78	0.00018 	0.00305 
2750.28324 	79	0.00018 	0.00155 
2750.35232 	80	0.00227 	0.00197 
2750.41725 	81	0.00020 	0.00084 
2750.48044 	82	-0.00362 	0.00142 
2750.62192 	84	0.00385 	0.00249 
2750.62123 	84	0.00316 	0.00155 
2750.68982 	85	0.00475 	0.00143 
2750.75479 	86	0.00272 	0.00202 
2750.82203 	87	0.00296 	0.00068 
2750.88888 	88	0.00281 	0.00089 
2750.95584 	89	0.00276 	0.00676 
2751.01951 	90	-0.00057 	0.00168 
2751.08966 	91	0.00258 	0.00195 
2751.16300 	92	0.00891 	0.00310 
2751.21831 	93	-0.00278 	0.00128 
2751.28979 	94	0.00170 	0.00101 
2751.35488 	95	-0.00020 	0.00053 
2751.42524 	96	0.00315 	0.00089 
2751.49042 	97	0.00133 	0.00092 
2751.55708 	98	0.00099 	0.00297 
2751.62728 	99	0.00419 	0.00137 
2751.68753 	100	-0.00257 	0.00093 
2751.75942 	101	0.00233 	0.00093 
2751.82514 	102	0.00104 	0.00111 
2751.89182 	103	0.00072 	0.00134 
2751.96126 	104	0.00315 	0.00250 
--------------------------------------

superoutburst 4
-----------------------------------------
2801.11644 	0	0.00000 	0.00106 
2801.18175 	1	-0.00169 	0.00039 
2801.24829 	2	-0.00216 	0.00028 
2801.31710 	3	-0.00035 	0.00034 
2801.38394 	4	-0.00051 	0.00054 
2801.44993 	5	-0.00153 	0.00036 
2801.51885 	6	0.00040 	0.00105 
2801.58522 	7	-0.00024 	0.00041 
2801.65129 	8	-0.00117 	0.00041 
2801.71827 	9	-0.00119 	0.00038 
2801.78646 	10	0.00000 	0.00043 
2801.85362 	11	0.00016 	0.00045 
2801.92222 	12	0.00175 	0.00045 
2801.98941 	13	0.00194 	0.00045 
2802.05482 	14	0.00035 	0.00044 
2802.12134 	15	-0.00013 	0.00045 
2802.19042 	16	0.00194 	0.00057 
2802.25647 	17	0.00099 	0.00036 
2802.32645 	18	0.00397 	0.00104 
2802.38905 	19	-0.00043 	0.00037 
2802.45732 	20	0.00084 	0.00048 
2802.52319 	21	-0.00030 	0.00031 
2802.59019 	22	-0.00030 	0.00048 
2802.65602 	23	-0.00147 	0.00050 
2802.72311 	24	-0.00138 	0.00035 
2802.79008 	25	-0.00141 	0.00054 
2802.85960 	26	0.00110 	0.00137 
2802.92614 	27	0.00064 	0.00245 
2802.98848 	28	-0.00402 	0.00053 
2803.05543 	29	-0.00407 	0.00064 
2803.12425 	30	-0.00225 	0.00075 
2803.19009 	31	-0.00341 	0.00049 
2803.25697 	32	-0.00354 	0.00048 
2803.32590 	33	-0.00161 	0.00070 
2803.38996 	34	-0.00455 	0.00087 
2803.45980 	35	-0.00172 	0.00111 
2803.52518 	36	-0.00333 	0.00049 
2803.59331 	37	-0.00221 	0.00072 
2803.66324 	38	0.00072 	0.00127 
2803.72807 	39	-0.00145 	0.00049 
2803.79506 	40	-0.00147 	0.00075 
2803.86192 	41	-0.00161 	0.00098 
2803.92792 	42	-0.00261 	0.00086 
2803.99499 	43	-0.00254 	0.00066 
2804.06189 	44	-0.00264 	0.00169 
2804.12789 	45	-0.00364 	0.00211 
2804.19478 	46	-0.00376 	0.00088 
2804.26190 	47	-0.00364 	0.00093 
2804.32868 	48	-0.00386 	0.00079 
2804.39727 	49	-0.00227 	0.00105 
2804.46760 	50	0.00106 	0.00893 
2804.53017 	51	-0.00338 	0.00056 
2804.59721 	52	-0.00334 	0.00047 
2804.66548 	53	-0.00207 	0.00102 
2804.74648 	54	-0.00227 	0.00227 
2804.79882 	55	-0.00273 	0.00084 
2804.86423 	56	-0.00432 	0.00120 
2804.93304 	57	-0.00251 	0.00103 
2804.99713 	58	-0.00543 	0.00059 
2805.06452 	59	-0.00504 	0.00074 
2805.13296 	60	-0.00360 	0.00132 
2805.20968 	61	-0.00432 	0.00161 
2805.26953 	62	-0.00104 	0.00083 
2805.33256 	63	-0.00501 	0.00067 
2805.39997 	64	-0.00460 	0.00069 
2805.46510 	65	-0.00648 	0.00075 
2805.53710 	66	-0.00147 	0.00091 
2805.60789 	67	0.00231 	0.00174 
2805.67486 	68	0.00228 	0.00100 
2805.73929 	69	-0.00029 	0.00095 
2805.80516 	70	-0.00142 	0.00104 
2805.87185 	71	-0.00173 	0.00104 
2805.93996 	72	-0.00063 	0.00168 
2806.00341 	73	-0.00418 	0.00025 
2806.07882 	74	0.00423 	0.00136 
2806.14011 	75	-0.00148 	0.00099 
2806.20606 	76	-0.00253 	0.00060 
2806.27544 	77	-0.00016 	0.00309 
2806.34139 	78	-0.00121 	0.00144 
2806.41170 	79	0.00210 	0.00191 
2806.47853 	80	0.00192 	0.00134 
2806.54239 	81	-0.00121 	0.00250 
2806.60557 	82	-0.00503 	0.00230 
2806.68097 	83	0.00336 	0.00144 
2806.74668 	84	0.00206 	0.00164 
2806.81226 	85	0.00065 	0.00040 
2806.87780 	86	-0.00081 	0.00090 
2806.94912 	87	0.00350 	0.00297 
2807.01331 	88	0.00070 	0.00060 
2807.08086 	89	0.00123 	0.00083 
2807.14974 	90	0.00311 	0.00092 
2807.21315 	91	-0.00047 	0.00091 
2807.28282 	92	0.00220 	0.00106 
2807.34925 	93	0.00162 	0.00076 
2807.41271 	94	-0.00192 	0.00062 
2807.47882 	95	-0.00282 	0.00139 
2807.55438 	96	-0.00192 	0.00133 
--------------------------------------
			
			
			
